,settlement_date,settlement_period,period_hour,nd,tsd,england_wales_demand,embedded_wind_generation,embedded_wind_capacity,embedded_solar_generation,embedded_solar_capacity,non_bm_stor,pump_storage_pumping,ifa_flow,ifa2_flow,britned_flow,moyle_flow,east_west_flow,nemo_flow,is_holiday,item_id
200,2021-01-05 04:00:00,9,4:00:00,25587,27404,23340.0,1403,6527,0,13080,0,1200,1817,-1,0,-16,0,747,0,UK
201,2021-01-05 04:30:00,10,4:30:00,25719,27422,23483.0,1408,6527,0,13080,0,1086,1810,-1,0,-16,0,746,0,UK
202,2021-01-05 05:00:00,11,5:00:00,26163,27710,23918.0,1395,6527,0,13080,0,946,1215,-1,0,54,0,990,0,UK
203,2021-01-05 05:30:00,12,5:30:00,27055,28441,24770.0,1382,6527,0,13080,0,785,1190,-1,0,50,0,998,0,UK
204,2021-01-05 06:00:00,13,6:00:00,29470,30158,27047.0,1402,6527,0,13080,0,87,1715,-1,0,105,0,631,0,UK
205,2021-01-05 06:30:00,14,6:30:00,31425,32151,28868.0,1421,6527,2,13080,0,125,1739,-1,0,25,0,616,0,UK
206,2021-01-05 07:00:00,15,7:00:00,33780,34391,31028.0,1398,6527,0,13080,0,10,1497,-1,0,37,12,366,0,UK
207,2021-01-05 07:30:00,16,7:30:00,35952,36711,33050.0,1374,6527,0,13080,0,76,1479,-1,0,-82,0,357,0,UK
208,2021-01-05 08:00:00,17,8:00:00,37959,38840,34895.0,1377,6527,2,13080,0,35,849,-1,0,-245,0,345,0,UK
209,2021-01-05 08:30:00,18,8:30:00,39245,40139,36044.0,1379,6527,102,13080,0,11,820,-1,0,-282,0,345,0,UK
210,2021-01-05 09:00:00,19,9:00:00,39948,40904,36618.0,1371,6527,396,13080,0,13,1261,-1,0,-342,0,404,0,UK
211,2021-01-05 09:30:00,20,9:30:00,40414,41423,36999.0,1363,6527,822,13080,0,12,1280,-1,0,-396,0,406,0,UK
212,2021-01-05 10:00:00,21,10:00:00,40205,41204,36691.0,1397,6527,1380,13080,0,10,984,-1,0,-388,0,301,0,UK
213,2021-01-05 10:30:00,22,10:30:00,40300,41311,36710.0,1430,6527,1860,13080,0,11,973,-1,1,-399,0,298,0,UK
214,2021-01-05 11:00:00,23,11:00:00,40300,41368,36668.0,1449,6527,2520,13080,0,15,789,-1,0,-452,0,445,0,UK
215,2021-01-05 11:30:00,24,11:30:00,40252,41318,36539.0,1467,6527,2670,13080,0,12,878,-1,0,-453,0,450,0,UK
216,2021-01-05 12:00:00,25,12:00:00,40431,41463,36644.0,1493,6527,2650,13080,0,11,1241,-1,0,-420,0,139,0,UK
217,2021-01-05 12:30:00,26,12:30:00,40678,41745,36828.0,1518,6527,2440,13080,0,13,1307,-1,0,-453,0,126,0,UK
218,2021-01-05 13:00:00,27,13:00:00,41088,42157,37229.0,1518,6527,2060,13080,0,13,1995,-1,0,-455,0,166,0,UK
219,2021-01-05 13:30:00,28,13:30:00,41065,42132,37250.0,1517,6527,1610,13080,0,12,2005,-1,0,-454,0,168,0,UK
220,2021-01-05 14:00:00,29,14:00:00,41301,42370,37516.0,1509,6527,1030,13080,0,14,1870,-1,0,-454,0,463,0,UK
221,2021-01-05 14:30:00,30,14:30:00,41439,42534,37680.0,1500,6527,738,13080,0,14,1865,-1,0,-455,-25,475,0,UK
222,2021-01-05 15:00:00,31,15:00:00,42073,43264,38284.0,1469,6527,326,13080,0,9,1596,-1,0,-454,-127,251,0,UK
223,2021-01-05 15:30:00,32,15:30:00,42657,43758,38858.0,1438,6527,82,13080,0,16,1587,-1,1,-455,-29,246,0,UK
224,2021-01-05 16:00:00,33,16:00:00,43805,44974,39849.0,1408,6527,5,13080,0,11,1986,-1,0,-454,-103,717,0,UK
225,2021-01-05 16:30:00,34,16:30:00,44595,45842,40420.0,1378,6527,0,13080,0,8,2003,-1,0,-455,-183,737,0,UK
226,2021-01-05 17:00:00,35,17:00:00,44756,46143,40462.0,1364,6527,0,13080,0,8,2004,-1,0,-454,-324,491,0,UK
227,2021-01-05 17:30:00,36,17:30:00,44674,46180,40429.0,1350,6527,0,13080,0,4,2004,-2,0,-455,-445,483,0,UK
228,2021-01-05 18:00:00,37,18:00:00,44601,46067,40475.0,1346,6527,1,13080,0,7,2003,-1,0,-454,-404,794,0,UK
229,2021-01-05 18:30:00,38,18:30:00,43760,45270,39701.0,1342,6527,0,13080,0,9,2003,-2,0,-455,-444,807,0,UK
230,2021-01-05 19:00:00,39,19:00:00,42858,44226,38916.0,1311,6527,0,13080,0,9,2003,-1,0,-454,-304,835,0,UK
231,2021-01-05 19:30:00,40,19:30:00,41618,42980,37837.0,1279,6527,0,13080,0,11,2003,-2,0,-455,-294,836,0,UK
232,2021-01-05 20:00:00,41,20:00:00,40398,41872,36702.0,1249,6527,0,13080,0,13,2003,-1,0,-454,-406,807,0,UK
233,2021-01-05 20:30:00,42,20:30:00,39013,40585,35497.0,1218,6527,0,13080,0,14,2002,-1,1,-454,-503,805,0,UK
234,2021-01-05 21:00:00,43,21:00:00,37036,38483,33652.0,1181,6527,0,13080,0,12,1622,-1,0,-455,-379,589,0,UK
235,2021-01-05 21:30:00,44,21:30:00,35323,36569,32101.0,1143,6527,0,13080,0,12,1605,-2,0,-389,-243,581,0,UK
236,2021-01-05 22:00:00,45,22:00:00,33393,34415,30285.0,1120,6527,0,13080,0,18,1194,-1,1,-311,-92,408,0,UK
237,2021-01-05 22:30:00,46,22:30:00,31614,32607,28560.0,1097,6527,0,13080,0,17,1176,-2,0,-310,-64,403,0,UK
238,2021-01-05 23:00:00,47,23:00:00,29909,31109,26992.0,1070,6527,0,13080,0,273,1048,-2,0,-310,-15,712,0,UK
239,2021-01-05 23:30:00,48,23:30:00,28731,30683,25929.0,1043,6527,0,13080,0,1041,1045,-1,0,-310,0,723,0,UK
240,2021-01-06 00:00:00,1,0:00:00,28511,30636,25767.0,1036,6527,0,13080,0,1260,1463,-2,0,-263,0,828,0,UK
241,2021-01-06 00:30:00,2,0:30:00,29027,31045,26321.0,1028,6527,0,13080,0,1256,1484,-2,0,-160,0,832,0,UK
242,2021-01-06 01:00:00,3,1:00:00,28845,30799,26171.0,1019,6527,0,13080,0,1248,1923,-1,0,-105,0,947,0,UK
243,2021-01-06 01:30:00,4,1:30:00,28391,30354,25748.0,1010,6527,0,13080,0,1255,1943,-2,0,-106,0,952,0,UK
244,2021-01-06 02:00:00,5,2:00:00,27947,29897,25354.0,992,6527,0,13080,0,1244,1912,-1,0,-105,0,834,0,UK
245,2021-01-06 02:30:00,6,2:30:00,27533,29472,24928.0,974,6527,0,13080,0,1232,1910,-1,0,-106,0,830,0,UK
246,2021-01-06 03:00:00,7,3:00:00,27251,29186,24599.0,961,6527,0,13080,0,1227,1675,-2,1,-106,0,763,0,UK
247,2021-01-06 03:30:00,8,3:30:00,26834,28767,24187.0,947,6527,0,13080,0,1226,1665,-1,0,-106,0,761,0,UK
248,2021-01-06 04:00:00,9,4:00:00,26698,28618,24089.0,925,6527,0,13080,0,1213,1425,-1,0,-106,0,830,0,UK
249,2021-01-06 04:30:00,10,4:30:00,26776,28683,24172.0,903,6527,0,13080,0,1199,1400,-2,0,-106,0,833,0,UK
250,2021-01-06 05:00:00,11,5:00:00,27343,29183,24703.0,879,6527,0,13080,0,1192,638,-1,1,-47,0,861,0,UK
251,2021-01-06 05:30:00,12,5:30:00,28496,29952,25778.0,854,6527,0,13080,0,815,594,-2,0,-39,0,856,0,UK
252,2021-01-06 06:00:00,13,6:00:00,30965,31620,28057.0,825,6527,0,13080,0,53,415,-2,0,51,0,275,0,UK
253,2021-01-06 06:30:00,14,6:30:00,33049,33675,29983.0,795,6527,0,13080,0,9,456,-1,0,-16,0,247,0,UK
254,2021-01-06 07:00:00,15,7:00:00,35827,36441,32546.0,764,6527,0,13080,0,13,1606,-1,0,29,0,59,0,UK
255,2021-01-06 07:30:00,16,7:30:00,38045,38657,34607.0,733,6527,0,13080,0,10,1700,-2,0,14,0,63,0,UK
256,2021-01-06 08:00:00,17,8:00:00,40004,40640,36388.0,721,6527,1,13080,0,7,1573,-1,0,-28,0,732,0,UK
257,2021-01-06 08:30:00,18,8:30:00,41007,41645,37293.0,709,6527,45,13080,0,9,1571,-1,0,-28,0,768,0,UK
258,2021-01-06 09:00:00,19,9:00:00,41246,41874,37449.0,682,6527,259,13080,0,8,1986,-2,0,-18,0,982,0,UK
259,2021-01-06 09:30:00,20,9:30:00,41464,42114,37606.0,655,6527,642,13080,0,8,2004,-2,0,-40,0,990,0,UK
260,2021-01-06 10:00:00,21,10:00:00,41723,42415,37808.0,649,6527,981,13080,0,10,2002,-1,0,-81,0,999,0,UK
261,2021-01-06 10:30:00,22,10:30:00,41817,42504,37923.0,642,6527,1330,13080,0,12,2003,-1,0,-74,0,999,0,UK
262,2021-01-06 11:00:00,23,11:00:00,42185,42966,38276.0,625,6527,1510,13080,0,9,2004,-1,0,-171,0,999,0,UK
263,2021-01-06 11:30:00,24,11:30:00,42319,43084,38385.0,608,6527,1820,13080,0,6,2004,-2,0,-157,0,1000,0,UK
264,2021-01-06 12:00:00,25,12:00:00,42500,43201,38523.0,619,6527,2310,13080,0,9,2003,-1,0,-91,0,847,0,UK
265,2021-01-06 12:30:00,26,12:30:00,42296,43115,38299.0,630,6527,2270,13080,0,11,2003,-1,0,-207,0,842,0,UK
266,2021-01-06 13:00:00,27,13:00:00,42124,43063,38162.0,642,6527,2090,13080,0,10,2003,-2,0,-327,0,856,0,UK
267,2021-01-06 13:30:00,28,13:30:00,41887,42788,37969.0,653,6527,1610,13080,0,9,2003,-2,0,-290,0,856,0,UK
268,2021-01-06 14:00:00,29,14:00:00,41826,42671,37959.0,645,6527,1490,13080,0,12,2003,-2,1,-231,0,995,0,UK
269,2021-01-06 14:30:00,30,14:30:00,41885,42588,38030.0,636,6527,1100,13080,0,16,2002,-1,0,-86,0,999,0,UK
270,2021-01-06 15:00:00,31,15:00:00,42630,43265,38691.0,625,6527,566,13080,0,9,2003,-1,0,-25,0,990,0,UK
271,2021-01-06 15:30:00,32,15:30:00,43527,44138,39530.0,614,6527,119,13080,0,9,2003,-2,0,81,33,990,0,UK
272,2021-01-06 16:00:00,33,16:00:00,43729,44347,39596.0,613,6527,3,13080,0,7,2003,-2,0,203,-9,1018,0,UK
273,2021-01-06 16:30:00,34,16:30:00,45207,45811,40901.0,612,6527,0,13080,0,3,2003,-1,0,179,0,1019,0,UK
274,2021-01-06 17:00:00,35,17:00:00,45903,46507,41498.0,620,6527,0,13080,0,2,2003,-2,0,74,0,1020,0,UK
275,2021-01-06 17:30:00,36,17:30:00,46053,46657,41713.0,628,6527,0,13080,0,2,2003,-2,1,47,0,1020,0,UK
276,2021-01-06 18:00:00,37,18:00:00,45565,46194,41363.0,627,6527,0,13080,0,2,2003,-2,0,47,-25,1020,0,UK
277,2021-01-06 18:30:00,38,18:30:00,45307,45940,41180.0,626,6527,0,13080,0,2,2003,-2,0,47,-29,1019,0,UK
278,2021-01-06 19:00:00,39,19:00:00,44208,44819,40231.0,629,6527,0,13080,0,9,2003,-2,0,21,0,1020,0,UK
279,2021-01-06 19:30:00,40,19:30:00,43003,43693,39180.0,631,6527,0,13080,0,15,2003,-2,0,-18,-55,1020,0,UK
280,2021-01-06 20:00:00,41,20:00:00,41639,42317,37935.0,625,6527,0,13080,0,12,2003,-2,0,-53,-11,993,0,UK
281,2021-01-06 20:30:00,42,20:30:00,40255,41126,36679.0,618,6527,0,13080,0,11,2003,-2,0,-199,-59,982,0,UK
282,2021-01-06 21:00:00,43,21:00:00,38380,39300,35016.0,618,6527,0,13080,0,10,1905,-1,0,-291,-18,345,0,UK
283,2021-01-06 21:30:00,44,21:30:00,36713,37722,33509.0,617,6527,0,13080,0,11,1898,-2,0,-382,-14,312,0,UK
284,2021-01-06 22:00:00,45,22:00:00,34683,35550,31641.0,618,6527,0,13080,0,10,1409,-1,0,-256,0,301,0,UK
285,2021-01-06 22:30:00,46,22:30:00,32898,33672,29930.0,618,6527,0,13080,0,22,1386,-1,0,-151,0,305,0,UK
286,2021-01-06 23:00:00,47,23:00:00,30853,32436,28066.0,637,6527,0,13080,0,761,1274,-2,0,-165,-55,784,0,UK
287,2021-01-06 23:30:00,48,23:30:00,29535,31755,26866.0,655,6527,0,13080,0,1294,1271,-1,0,-314,-11,805,0,UK
288,2021-01-07 00:00:00,1,0:00:00,29461,31782,26843.0,654,6527,0,13080,0,1306,1593,-1,0,-414,0,903,0,UK
289,2021-01-07 00:30:00,2,0:30:00,29762,31968,27198.0,652,6527,0,13080,0,1294,1606,-1,0,-311,0,907,0,UK
290,2021-01-07 01:00:00,3,1:00:00,29487,31702,26961.0,654,6527,0,13080,0,1287,1514,-1,0,-327,0,996,0,UK
291,2021-01-07 01:30:00,4,1:30:00,29065,31306,26624.0,655,6527,0,13080,0,1285,1511,-1,0,-355,0,999,0,UK
292,2021-01-07 02:00:00,5,2:00:00,28584,30821,26209.0,656,6527,0,13080,0,1273,1462,-1,0,-363,0,1000,0,UK
293,2021-01-07 02:30:00,6,2:30:00,28361,30614,25980.0,657,6527,0,13080,0,1271,1463,-1,1,-381,0,1000,0,UK
294,2021-01-07 03:00:00,7,3:00:00,28065,30190,25697.0,659,6527,0,13080,0,1268,1881,-1,0,-256,0,999,0,UK
295,2021-01-07 03:30:00,8,3:30:00,27659,29784,25318.0,660,6527,0,13080,0,1258,1829,-1,0,-266,0,1000,0,UK
296,2021-01-07 04:00:00,9,4:00:00,27343,29420,25009.0,652,6527,0,13080,0,1244,512,-1,0,-232,0,971,0,UK
297,2021-01-07 04:30:00,10,4:30:00,27456,29475,25091.0,643,6527,0,13080,0,1239,375,-1,1,-179,0,969,0,UK
298,2021-01-07 05:00:00,11,5:00:00,28024,30140,25603.0,639,6527,0,13080,0,1099,-315,-1,0,-101,0,811,0,UK
299,2021-01-07 05:30:00,12,5:30:00,29203,31466,26686.0,634,6527,0,13080,0,1136,-431,-1,0,-95,0,806,0,UK
300,2021-01-07 06:00:00,13,6:00:00,31437,34746,28710.0,612,6527,0,13080,0,890,-1818,-1,0,36,53,618,0,UK
301,2021-01-07 06:30:00,14,6:30:00,33464,37044,30576.0,590,6527,0,13080,0,1025,-1954,-1,0,151,10,612,0,UK
302,2021-01-07 07:00:00,15,7:00:00,35913,38547,32807.0,592,6527,0,13080,0,274,-1759,-1,0,152,0,736,0,UK
303,2021-01-07 07:30:00,16,7:30:00,37798,39931,34513.0,593,6527,0,13080,0,12,-1520,-1,0,261,0,741,0,UK
304,2021-01-07 08:00:00,17,8:00:00,40143,40760,36642.0,590,6527,3,13080,0,16,513,-1,0,175,12,956,0,UK
305,2021-01-07 08:30:00,18,8:30:00,41184,41796,37538.0,587,6527,95,13080,0,11,837,-1,0,229,107,964,0,UK
306,2021-01-07 09:00:00,19,9:00:00,41968,42584,38239.0,588,6527,474,13080,0,15,1277,-1,0,115,20,801,0,UK
307,2021-01-07 09:30:00,20,9:30:00,42151,42766,38337.0,588,6527,893,13080,0,14,1297,-1,0,49,0,796,0,UK
308,2021-01-07 10:00:00,21,10:00:00,42030,42648,38147.0,596,6527,1290,13080,0,17,1532,-1,0,83,0,664,0,UK
309,2021-01-07 10:30:00,22,10:30:00,41867,42485,37958.0,603,6527,1640,13080,0,17,1541,-1,0,62,0,661,0,UK
310,2021-01-07 11:00:00,23,11:00:00,42260,42870,38308.0,616,6527,1930,13080,0,9,1522,-1,0,100,0,987,0,UK
311,2021-01-07 11:30:00,24,11:30:00,42081,42692,38096.0,629,6527,2060,13080,0,10,1521,-1,0,195,0,999,0,UK
312,2021-01-07 12:00:00,25,12:00:00,42233,42847,38211.0,642,6527,2080,13080,0,13,1844,-1,0,137,0,999,0,UK
313,2021-01-07 12:30:00,26,12:30:00,42119,42734,38110.0,655,6527,2140,13080,0,14,1857,-1,0,133,0,1000,0,UK
314,2021-01-07 13:00:00,27,13:00:00,42096,42709,38099.0,671,6527,2150,13080,0,12,1998,-1,0,137,0,1000,0,UK
315,2021-01-07 13:30:00,28,13:30:00,41906,42519,37959.0,687,6527,1870,13080,0,12,2003,-1,0,212,0,1000,0,UK
316,2021-01-07 14:00:00,29,14:00:00,42378,42990,38487.0,697,6527,1420,13080,0,11,2003,-1,0,251,0,999,0,UK
317,2021-01-07 14:30:00,30,14:30:00,42587,43205,38731.0,706,6527,1000,13080,0,17,2000,-1,0,241,0,1000,0,UK
318,2021-01-07 15:00:00,31,15:00:00,42853,43465,38931.0,727,6527,533,13080,0,11,1555,-1,0,206,0,999,0,UK
319,2021-01-07 15:30:00,32,15:30:00,43388,43996,39398.0,747,6527,121,13080,0,7,1539,-1,0,264,0,999,0,UK
320,2021-01-07 16:00:00,33,16:00:00,44441,45045,40345.0,768,6527,7,13080,0,3,1983,-1,0,201,0,1019,0,UK
321,2021-01-07 16:30:00,34,16:30:00,45678,46281,41462.0,788,6527,0,13080,0,2,2003,-1,0,121,65,1020,0,UK
322,2021-01-07 17:00:00,35,17:00:00,46433,47036,42122.0,803,6527,0,13080,0,2,2003,-1,0,88,94,1020,0,UK
323,2021-01-07 17:30:00,36,17:30:00,46405,47008,42150.0,817,6527,0,13080,0,2,2003,-1,0,88,98,1019,0,UK
324,2021-01-07 18:00:00,37,18:00:00,45768,46371,41625.0,830,6527,1,13080,0,2,2003,-1,0,137,5,1020,0,UK
325,2021-01-07 18:30:00,38,18:30:00,45333,45991,41216.0,843,6527,0,13080,0,2,2003,-1,0,209,-55,1019,0,UK
326,2021-01-07 19:00:00,39,19:00:00,44599,45226,40605.0,859,6527,0,13080,0,14,1990,-2,0,260,-11,1020,0,UK
327,2021-01-07 19:30:00,40,19:30:00,42815,43462,39025.0,874,6527,0,13080,0,14,1954,-2,0,188,-31,1020,0,UK
328,2021-01-07 20:00:00,41,20:00:00,41340,41954,37711.0,894,6527,0,13080,0,12,927,-2,0,268,11,1020,0,UK
329,2021-01-07 20:30:00,42,20:30:00,40201,40810,36791.0,914,6527,0,13080,0,7,834,-2,0,167,0,1019,0,UK
330,2021-01-07 21:00:00,43,21:00:00,38488,39100,35341.0,920,6527,0,13080,0,10,51,-2,0,69,0,1000,0,UK
331,2021-01-07 21:30:00,44,21:30:00,36726,37369,33761.0,926,6527,0,13080,0,11,-2,-2,0,-16,-12,999,0,UK
332,2021-01-07 22:00:00,45,22:00:00,34952,36065,32138.0,951,6527,0,13080,0,16,-495,-2,0,82,24,793,0,UK
333,2021-01-07 22:30:00,46,22:30:00,32808,34188,30166.0,975,6527,0,13080,0,266,-512,-2,0,97,0,786,0,UK
334,2021-01-07 23:00:00,47,23:00:00,30898,32732,28429.0,964,6527,0,13080,0,1232,58,-2,0,140,0,682,0,UK
335,2021-01-07 23:30:00,48,23:30:00,29718,31628,27312.0,952,6527,0,13080,0,1308,85,-2,0,289,36,678,0,UK
336,2021-01-08 00:00:00,1,0:00:00,29518,31423,27155.0,975,6527,0,13080,0,1303,171,-2,0,396,39,817,0,UK
337,2021-01-08 00:30:00,2,0:30:00,29835,31728,27557.0,997,6527,0,13080,0,1291,172,-2,0,401,174,822,0,UK
338,2021-01-08 01:00:00,3,1:00:00,29592,31753,27375.0,1021,6527,0,13080,0,1294,-265,-2,0,402,149,994,0,UK
339,2021-01-08 01:30:00,4,1:30:00,29047,31226,26883.0,1045,6527,0,13080,0,1292,-285,-2,0,402,161,1000,0,UK
340,2021-01-08 02:00:00,5,2:00:00,28450,30522,26335.0,1065,6527,0,13080,0,1266,-204,-2,0,402,33,952,0,UK
341,2021-01-08 02:30:00,6,2:30:00,28159,30224,26022.0,1085,6527,0,13080,0,1262,-201,-2,0,395,0,951,0,UK
342,2021-01-08 03:00:00,7,3:00:00,27730,29846,25574.0,1085,6527,0,13080,0,1255,-259,-2,0,400,0,958,0,UK
343,2021-01-08 03:30:00,8,3:30:00,27341,29463,25230.0,1085,6527,0,13080,0,1248,-272,-2,0,339,0,958,0,UK
344,2021-01-08 04:00:00,9,4:00:00,27079,29879,25011.0,1108,6527,0,13080,0,1241,-957,-2,0,396,10,928,0,UK
345,2021-01-08 04:30:00,10,4:30:00,27126,29969,25073.0,1131,6527,0,13080,0,1233,-1008,-2,0,395,133,916,0,UK
346,2021-01-08 05:00:00,11,5:00:00,27863,31458,25712.0,1135,6527,0,13080,0,1242,-1751,-2,0,401,286,255,0,UK
347,2021-01-08 05:30:00,12,5:30:00,28586,32195,26331.0,1139,6527,1,13080,0,1228,-1779,-2,0,401,318,193,0,UK
348,2021-01-08 06:00:00,13,6:00:00,30878,34348,28441.0,1104,6527,0,13080,0,1130,-1003,-2,0,401,413,-735,0,UK
349,2021-01-08 06:30:00,14,6:30:00,32784,36053,30203.0,1069,6527,0,13080,0,925,-957,-2,0,401,365,-785,0,UK
350,2021-01-08 07:00:00,15,7:00:00,35276,37138,32480.0,1059,6527,0,13080,0,146,-1007,-2,0,401,473,-107,0,UK
351,2021-01-08 07:30:00,16,7:30:00,37214,38890,34352.0,1049,6527,0,13080,0,12,-991,-2,0,401,504,-71,0,UK
352,2021-01-08 08:00:00,17,8:00:00,39443,40230,36337.0,1033,6527,2,13080,0,13,-172,-2,0,401,504,241,0,UK
353,2021-01-08 08:30:00,18,8:30:00,40487,41197,37221.0,1016,6527,58,13080,0,10,-98,-2,0,401,504,256,0,UK
354,2021-01-08 09:00:00,19,9:00:00,41521,42136,38088.0,995,6527,231,13080,0,13,769,-2,0,401,504,705,0,UK
355,2021-01-08 09:30:00,20,9:30:00,41777,42390,38173.0,973,6527,471,13080,0,11,844,-2,0,401,504,725,0,UK
356,2021-01-08 10:00:00,21,10:00:00,42050,42663,38373.0,962,6527,664,13080,0,11,1653,-2,0,401,471,789,0,UK
357,2021-01-08 10:30:00,22,10:30:00,42141,42754,38511.0,950,6527,841,13080,0,11,1703,-2,0,401,428,792,0,UK
358,2021-01-08 11:00:00,23,11:00:00,42241,42852,38622.0,933,6527,911,13080,0,9,1776,-2,0,401,343,977,0,UK
359,2021-01-08 11:30:00,24,11:30:00,42524,43136,38884.0,915,6527,951,13080,0,10,1779,-2,0,401,380,983,0,UK
360,2021-01-08 12:00:00,25,12:00:00,43042,43653,39379.0,901,6527,1010,13080,0,9,1996,-2,0,401,283,999,0,UK
361,2021-01-08 12:30:00,26,12:30:00,43002,43617,39358.0,887,6527,948,13080,0,13,2004,-2,0,401,266,1000,0,UK
362,2021-01-08 13:00:00,27,13:00:00,43090,43707,39438.0,868,6527,922,13080,0,15,1998,-2,0,401,260,997,0,UK
363,2021-01-08 13:30:00,28,13:30:00,42541,43159,38899.0,848,6527,806,13080,0,16,2004,-2,0,401,186,1000,0,UK
364,2021-01-08 14:00:00,29,14:00:00,42415,43030,38813.0,826,6527,593,13080,0,13,2004,-2,0,401,268,999,0,UK
365,2021-01-08 14:30:00,30,14:30:00,42337,42955,38689.0,803,6527,413,13080,0,16,2004,-2,0,401,157,1000,0,UK
366,2021-01-08 15:00:00,31,15:00:00,42604,43214,38890.0,774,6527,203,13080,0,8,2001,-2,0,401,152,999,0,UK
367,2021-01-08 15:30:00,32,15:30:00,43019,43627,39270.0,745,6527,41,13080,0,6,2001,-2,0,386,243,999,0,UK
368,2021-01-08 16:00:00,33,16:00:00,43475,44082,39570.0,733,6527,3,13080,0,5,2004,-2,0,261,202,1019,0,UK
369,2021-01-08 16:30:00,34,16:30:00,44690,45294,40559.0,721,6527,0,13080,0,2,2004,-2,0,202,327,1019,0,UK
370,2021-01-08 17:00:00,35,17:00:00,45085,45689,40826.0,705,6527,0,13080,0,2,2004,-2,0,201,385,1020,0,UK
371,2021-01-08 17:30:00,36,17:30:00,44970,45574,40731.0,688,6527,0,13080,0,2,2004,-2,0,201,346,1020,0,UK
372,2021-01-08 18:00:00,37,18:00:00,44573,45177,40423.0,664,6527,0,13080,0,2,2004,-2,0,201,195,1020,0,UK
373,2021-01-08 18:30:00,38,18:30:00,43815,44419,39696.0,639,6527,0,13080,0,2,2004,-2,0,139,46,1020,0,UK
374,2021-01-08 19:00:00,39,19:00:00,42925,43602,38899.0,626,6527,0,13080,0,8,2004,-2,0,75,-67,1019,0,UK
375,2021-01-08 19:30:00,40,19:30:00,41060,41816,37163.0,613,6527,0,13080,0,15,2004,-2,0,-59,-80,1019,0,UK
376,2021-01-08 20:00:00,41,20:00:00,39931,40544,36125.0,601,6527,0,13080,0,11,1908,-2,0,26,0,1019,0,UK
377,2021-01-08 20:30:00,42,20:30:00,38750,39489,35067.0,588,6527,0,13080,0,13,1867,-2,0,-81,-43,1020,0,UK
378,2021-01-08 21:00:00,43,21:00:00,37154,37810,33629.0,574,6527,0,13080,0,9,825,-2,0,-44,-1,905,0,UK
379,2021-01-08 21:30:00,44,21:30:00,35663,36351,32219.0,560,6527,0,13080,0,13,745,-2,0,-73,0,901,0,UK
380,2021-01-08 22:00:00,45,22:00:00,34490,35105,31200.0,560,6527,0,13080,0,13,546,-2,0,32,0,811,0,UK
381,2021-01-08 22:30:00,46,22:30:00,33005,33617,29804.0,559,6527,0,13080,0,10,602,-2,0,87,0,808,0,UK
382,2021-01-08 23:00:00,47,23:00:00,31173,31985,28136.0,550,6527,0,13080,0,156,1885,-2,0,37,-54,992,0,UK
383,2021-01-08 23:30:00,48,23:30:00,30198,31261,27244.0,541,6527,0,13080,0,329,2004,-2,0,-122,-10,1000,0,UK
384,2021-01-09 00:00:00,1,0:00:00,29873,30995,26990.0,553,6527,0,13080,0,466,2004,-2,0,-54,0,1000,0,UK
385,2021-01-09 00:30:00,2,0:30:00,30321,31599,27471.0,565,6527,0,13080,0,676,2004,-2,0,64,0,999,0,UK
386,2021-01-09 01:00:00,3,1:00:00,29980,31788,27188.0,579,6527,0,13080,0,1206,2004,-2,0,46,0,1000,0,UK
387,2021-01-09 01:30:00,4,1:30:00,29249,31165,26564.0,592,6527,0,13080,0,1314,2004,-2,0,16,0,1000,0,UK
388,2021-01-09 02:00:00,5,2:00:00,28566,30551,25981.0,599,6527,0,13080,0,1301,2004,-2,0,-82,0,1000,0,UK
389,2021-01-09 02:30:00,6,2:30:00,28313,30347,25737.0,606,6527,0,13080,0,1301,2004,-2,0,-131,0,1000,0,UK
390,2021-01-09 03:00:00,7,3:00:00,27827,29788,25273.0,641,6527,0,13080,0,1288,2004,-1,0,-72,0,1000,0,UK
391,2021-01-09 03:30:00,8,3:30:00,27325,29259,24835.0,675,6527,0,13080,0,1283,2004,-2,0,-49,0,1000,0,UK
392,2021-01-09 04:00:00,9,4:00:00,27083,29028,24633.0,696,6527,0,13080,0,1283,2004,-1,0,-61,0,1000,0,UK
393,2021-01-09 04:30:00,10,4:30:00,26967,28925,24493.0,717,6527,0,13080,0,1277,2004,-1,0,-80,0,1000,0,UK
394,2021-01-09 05:00:00,11,5:00:00,27085,28977,24629.0,740,6527,0,13080,0,1274,2004,-1,0,-17,0,1000,0,UK
395,2021-01-09 05:30:00,12,5:30:00,27339,29221,24881.0,763,6527,0,13080,0,1264,2004,-1,0,-17,0,1000,0,UK
396,2021-01-09 06:00:00,13,6:00:00,28492,30355,25965.0,761,6527,0,13080,0,1262,1985,-1,0,23,0,938,0,UK
397,2021-01-09 06:30:00,14,6:30:00,29120,30968,26590.0,758,6527,0,13080,0,1204,1973,-1,0,-43,0,936,0,UK
398,2021-01-09 07:00:00,15,7:00:00,30230,31289,27641.0,786,6527,0,13080,0,436,1260,-1,0,-22,0,907,0,UK
399,2021-01-09 07:30:00,16,7:30:00,30797,31537,28188.0,814,6527,0,13080,0,82,1225,-2,0,-56,0,906,0,UK
400,2021-01-09 08:00:00,17,8:00:00,32143,32757,29535.0,831,6527,10,13080,0,10,1809,-4,0,51,0,996,0,UK
